"Velocity:0","Velocity:1","Velocity:2","Velocity Magnitude","Pressure","Points:0","Points:1","Points:2"
0.8539,-0.01449,0,0.854,-0.03186,3.477,2.703,0
0.8519,-0.01461,0,0.852,-0.03882,3.273,2.71,0
0.8508,-0.01457,0,0.8509,-0.03839,3.286,2.71,0
0.8484,-0.01448,0,0.8485,-0.03743,3.314,2.71,0
0.8452,-0.01436,0,0.8453,-0.03612,3.354,2.71,0
0.8417,-0.01421,0,0.8419,-0.03467,3.396,2.71,0
0.8386,-0.01408,0,0.8387,-0.03333,3.436,2.71,0
0.8363,-0.01398,0,0.8364,-0.03234,3.464,2.71,0
0.8352,-0.01393,0,0.8353,-0.03188,3.477,2.71,0
0.8259,-0.01383,0,0.8261,-0.03884,3.273,2.72,0
0.8249,-0.01379,0,0.825,-0.03841,3.286,2.72,0
0.8226,-0.0137,0,0.8227,-0.03746,3.314,2.72,0
0.8194,-0.01358,0,0.8195,-0.03614,3.354,2.72,0
0.8159,-0.01344,0,0.8161,-0.03469,3.396,2.72,0
0.8128,-0.01331,0,0.8129,-0.03335,3.436,2.72,0
0.8105,-0.01321,0,0.8106,-0.03236,3.464,2.72,0
0.8095,-0.01317,0,0.8096,-0.03191,3.477,2.72,0
0.7973,-0.01298,0,0.7974,-0.03887,3.273,2.73,0
0.7962,-0.01294,0,0.7963,-0.03843,3.286,2.73,0
0.7939,-0.01286,0,0.7941,-0.03748,3.314,2.73,0
0.7908,-0.01274,0,0.7909,-0.03617,3.354,2.73,0
0.7874,-0.01261,0,0.7875,-0.03472,3.396,2.73,0
0.7844,-0.01248,0,0.7845,-0.03338,3.436,2.73,0
0.7821,-0.01239,0,0.7822,-0.03239,3.464,2.73,0
0.7811,-0.01235,0,0.7812,-0.03194,3.477,2.73,0
0.7709,-0.01222,0,0.771,-0.03889,3.273,2.74,0
0.7698,-0.01218,0,0.7699,-0.03846,3.286,2.74,0
0.7676,-0.0121,0,0.7677,-0.03751,3.314,2.74,0
0.7645,-0.01199,0,0.7646,-0.0362,3.354,2.74,0
0.7611,-0.01186,0,0.7612,-0.03475,3.396,2.74,0
0.7581,-0.01174,0,0.7582,-0.03341,3.436,2.74,0
0.7559,-0.01165,0,0.756,-0.03242,3.464,2.74,0
0.7549,-0.01161,0,0.755,-0.03197,3.477,2.74,0
0.7514,-0.01167,0,0.7515,-0.03891,3.273,2.747,0
0.7503,-0.01163,0,0.7504,-0.03847,3.286,2.747,0
0.7481,-0.01155,0,0.7482,-0.03752,3.314,2.747,0
0.7451,-0.01144,0,0.7451,-0.03621,3.354,2.747,0
0.7418,-0.01132,0,0.7418,-0.03476,3.396,2.747,0
0.7388,-0.0112,0,0.7388,-0.03343,3.436,2.747,0
0.7366,-0.01111,0,0.7367,-0.03244,3.464,2.747,0
0.7356,-0.01107,0,0.7357,-0.03199,3.477,2.747,0
0.7424,-0.01142,0,0.7425,-0.03891,3.273,2.75,0
0.7414,-0.01138,0,0.7415,-0.03848,3.286,2.75,0
0.7391,-0.0113,0,0.7392,-0.03753,3.314,2.75,0
0.7361,-0.01119,0,0.7362,-0.03622,3.354,2.75,0
0.7328,-0.01107,0,0.7329,-0.03477,3.396,2.75,0
0.7299,-0.01096,0,0.7299,-0.03344,3.436,2.75,0
0.7277,-0.01087,0,0.7278,-0.03245,3.464,2.75,0
0.7267,-0.01083,0,0.7268,-0.032,3.477,2.75,0
0.8624,-0.01475,0,0.8625,-0.03185,3.477,2.7,0
0.8614,-0.0147,0,0.8615,-0.0314,3.49,2.7,0
0.859,-0.0146,0,0.8592,-0.03039,3.519,2.7,0
0.8559,-0.01444,0,0.856,-0.02902,3.558,2.7,0
0.8525,-0.01427,0,0.8526,-0.0275,3.601,2.7,0
0.8494,-0.01411,0,0.8495,-0.0261,3.64,2.7,0
0.8471,-0.01399,0,0.8472,-0.02507,3.669,2.7,0
0.8461,-0.01394,0,0.8462,-0.02459,3.682,2.7,0
0.8539,-0.01449,0,0.854,-0.03186,3.477,2.703,0
0.8528,-0.01445,0,0.853,-0.03141,3.49,2.703,0
0.8505,-0.01434,0,0.8507,-0.0304,3.519,2.703,0
0.8474,-0.01419,0,0.8475,-0.02903,3.558,2.703,0
0.844,-0.01402,0,0.8441,-0.02751,3.601,2.703,0
0.8409,-0.01386,0,0.841,-0.02611,3.64,2.703,0
0.8387,-0.01374,0,0.8388,-0.02508,3.669,2.703,0
0.8376,-0.01369,0,0.8378,-0.02461,3.682,2.703,0
0.8352,-0.01393,0,0.8353,-0.03188,3.477,2.71,0
0.8342,-0.01388,0,0.8343,-0.03143,3.49,2.71,0
0.8319,-0.01378,0,0.832,-0.03042,3.519,2.71,0
0.8288,-0.01363,0,0.8289,-0.02905,3.558,2.71,0
0.8254,-0.01347,0,0.8255,-0.02753,3.601,2.71,0
0.8223,-0.01331,0,0.8225,-0.02613,3.64,2.71,0
0.8201,-0.0132,0,0.8202,-0.0251,3.669,2.71,0
0.8191,-0.01314,0,0.8192,-0.02463,3.682,2.71,0
0.8095,-0.01317,0,0.8096,-0.03191,3.477,2.72,0
0.8085,-0.01312,0,0.8086,-0.03145,3.49,2.72,0
0.8062,-0.01302,0,0.8063,-0.03045,3.519,2.72,0
0.8031,-0.01288,0,0.8032,-0.02908,3.558,2.72,0
0.7998,-0.01272,0,0.7999,-0.02756,3.601,2.72,0
0.7968,-0.01257,0,0.7969,-0.02616,3.64,2.72,0
0.7946,-0.01246,0,0.7947,-0.02513,3.669,2.72,0
0.7936,-0.01241,0,0.7937,-0.02466,3.682,2.72,0
0.7811,-0.01235,0,0.7812,-0.03194,3.477,2.73,0
0.7801,-0.0123,0,0.7802,-0.03148,3.49,2.73,0
0.7778,-0.0122,0,0.7779,-0.03048,3.519,2.73,0
0.7748,-0.01207,0,0.7749,-0.02911,3.558,2.73,0
0.7716,-0.01192,0,0.7716,-0.02759,3.601,2.73,0
0.7686,-0.01178,0,0.7687,-0.0262,3.64,2.73,0
0.7664,-0.01167,0,0.7665,-0.02517,3.669,2.73,0
0.7654,-0.01162,0,0.7655,-0.0247,3.682,2.73,0
0.7549,-0.01161,0,0.755,-0.03197,3.477,2.74,0
0.7539,-0.01156,0,0.754,-0.03151,3.49,2.74,0
0.7517,-0.01147,0,0.7518,-0.03051,3.519,2.74,0
0.7487,-0.01134,0,0.7488,-0.02914,3.558,2.74,0
0.7455,-0.0112,0,0.7456,-0.02762,3.601,2.74,0
0.7426,-0.01106,0,0.7427,-0.02623,3.64,2.74,0
0.7405,-0.01096,0,0.7406,-0.0252,3.669,2.74,0
0.7395,-0.01091,0,0.7396,-0.02473,3.682,2.74,0
0.7356,-0.01107,0,0.7357,-0.03199,3.477,2.747,0
0.7346,-0.01103,0,0.7347,-0.03153,3.49,2.747,0
0.7324,-0.01094,0,0.7325,-0.03053,3.519,2.747,0
0.7295,-0.01082,0,0.7296,-0.02916,3.558,2.747,0
0.7263,-0.01068,0,0.7264,-0.02764,3.601,2.747,0
0.7235,-0.01054,0,0.7235,-0.02625,3.64,2.747,0
0.7214,-0.01045,0,0.7214,-0.02522,3.669,2.747,0
0.7204,-0.0104,0,0.7205,-0.02475,3.682,2.747,0
0.7267,-0.01083,0,0.7268,-0.032,3.477,2.75,0
0.7257,-0.01079,0,0.7258,-0.03154,3.49,2.75,0
0.7236,-0.0107,0,0.7237,-0.03054,3.519,2.75,0
0.7207,-0.01058,0,0.7207,-0.02917,3.558,2.75,0
0.7175,-0.01044,0,0.7176,-0.02765,3.601,2.75,0
0.7147,-0.01031,0,0.7147,-0.02626,3.64,2.75,0
0.7126,-0.01021,0,0.7127,-0.02523,3.669,2.75,0
0.7116,-0.01017,0,0.7117,-0.02476,3.682,2.75,0
0.8461,-0.01394,0,0.8462,-0.02459,3.682,2.7,0
0.8451,-0.01388,0,0.8452,-0.02412,3.695,2.7,0
0.8428,-0.01376,0,0.843,-0.02308,3.724,2.7,0
0.8398,-0.01358,0,0.8399,-0.02166,3.763,2.7,0
0.8365,-0.01339,0,0.8367,-0.02009,3.805,2.7,0
0.8336,-0.01321,0,0.8337,-0.01865,3.845,2.7,0
0.8314,-0.01308,0,0.8315,-0.01759,3.873,2.7,0
0.8304,-0.01301,0,0.8305,-0.0171,3.886,2.7,0
0.8376,-0.01369,0,0.8378,-0.02461,3.682,2.703,0
0.8366,-0.01363,0,0.8367,-0.02413,3.695,2.703,0
0.8344,-0.01351,0,0.8345,-0.02309,3.724,2.703,0
0.8314,-0.01334,0,0.8315,-0.02167,3.763,2.703,0
0.8281,-0.01315,0,0.8282,-0.0201,3.805,2.703,0
0.8252,-0.01297,0,0.8253,-0.01866,3.845,2.703,0
0.823,-0.01284,0,0.8231,-0.0176,3.873,2.703,0
0.8221,-0.01277,0,0.8222,-0.01712,3.886,2.703,0
0.8191,-0.01314,0,0.8192,-0.02463,3.682,2.71,0
0.8181,-0.01309,0,0.8182,-0.02416,3.695,2.71,0
0.8159,-0.01297,0,0.816,-0.02312,3.724,2.71,0
0.8129,-0.0128,0,0.813,-0.02169,3.763,2.71,0
0.8097,-0.01262,0,0.8098,-0.02013,3.805,2.71,0
0.8068,-0.01245,0,0.8069,-0.01869,3.845,2.71,0
0.8046,-0.01232,0,0.8047,-0.01763,3.873,2.71,0
0.8037,-0.01226,0,0.8038,-0.01714,3.886,2.71,0
0.7936,-0.01241,0,0.7937,-0.02466,3.682,2.72,0
0.7926,-0.01236,0,0.7927,-0.02419,3.695,2.72,0
0.7904,-0.01224,0,0.7905,-0.02315,3.724,2.72,0
0.7875,-0.01208,0,0.7876,-0.02173,3.763,2.72,0
0.7843,-0.01191,0,0.7844,-0.02016,3.805,2.72,0
0.7814,-0.01174,0,0.7815,-0.01872,3.845,2.72,0
0.7794,-0.01162,0,0.7794,-0.01767,3.873,2.72,0
0.7784,-0.01156,0,0.7785,-0.01718,3.886,2.72,0
0.7654,-0.01162,0,0.7655,-0.0247,3.682,2.73,0
0.7645,-0.01157,0,0.7646,-0.02422,3.695,2.73,0
0.7623,-0.01146,0,0.7624,-0.02319,3.724,2.73,0
0.7595,-0.01131,0,0.7595,-0.02177,3.763,2.73,0
0.7563,-0.01114,0,0.7564,-0.0202,3.805,2.73,0
0.7535,-0.01098,0,0.7536,-0.01876,3.845,2.73,0
0.7515,-0.01086,0,0.7515,-0.01771,3.873,2.73,0
0.7505,-0.01081,0,0.7506,-0.01722,3.886,2.73,0
0.7395,-0.01091,0,0.7396,-0.02473,3.682,2.74,0
0.7386,-0.01086,0,0.7386,-0.02426,3.695,2.74,0
0.7365,-0.01076,0,0.7365,-0.02322,3.724,2.74,0
0.7336,-0.01061,0,0.7337,-0.0218,3.763,2.74,0
0.7306,-0.01045,0,0.7306,-0.02023,3.805,2.74,0
0.7278,-0.0103,0,0.7279,-0.0188,3.845,2.74,0
0.7258,-0.01019,0,0.7259,-0.01774,3.873,2.74,0
0.7249,-0.01014,0,0.725,-0.01726,3.886,2.74,0
0.7204,-0.0104,0,0.7205,-0.02475,3.682,2.747,0
0.7195,-0.01035,0,0.7195,-0.02428,3.695,2.747,0
0.7174,-0.01025,0,0.7175,-0.02324,3.724,2.747,0
0.7146,-0.01011,0,0.7147,-0.02182,3.763,2.747,0
0.7116,-0.009958,0,0.7117,-0.02026,3.805,2.747,0
0.7089,-0.009812,0,0.7089,-0.01882,3.845,2.747,0
0.7069,-0.009704,0,0.707,-0.01777,3.873,2.747,0
0.706,-0.009654,0,0.7061,-0.01728,3.886,2.747,0
0.7116,-0.01017,0,0.7117,-0.02476,3.682,2.75,0
0.7107,-0.01012,0,0.7108,-0.02429,3.695,2.75,0
0.7087,-0.01002,0,0.7087,-0.02325,3.724,2.75,0
0.7059,-0.009887,0,0.706,-0.02183,3.763,2.75,0
0.7029,-0.009734,0,0.703,-0.02027,3.805,2.75,0
0.7002,-0.009591,0,0.7002,-0.01883,3.845,2.75,0
0.6982,-0.009484,0,0.6983,-0.01778,3.873,2.75,0
0.6973,-0.009435,0,0.6974,-0.01729,3.886,2.75,0
0.8304,-0.01301,0,0.8305,-0.0171,3.886,2.7,0
0.8295,-0.01295,0,0.8296,-0.01662,3.899,2.7,0
0.8273,-0.01281,0,0.8274,-0.01555,3.928,2.7,0
0.8245,-0.01262,0,0.8246,-0.0141,3.967,2.7,0
0.8214,-0.0124,0,0.8215,-0.0125,4.01,2.7,0
0.8186,-0.0122,0,0.8186,-0.01103,4.049,2.7,0
0.8165,-0.01205,0,0.8166,-0.009953,4.078,2.7,0
0.8156,-0.01198,0,0.8157,-0.00946,4.091,2.7,0
0.8221,-0.01277,0,0.8222,-0.01712,3.886,2.703,0
0.8211,-0.01271,0,0.8212,-0.01663,3.899,2.703,0
0.819,-0.01257,0,0.8191,-0.01557,3.928,2.703,0
0.8161,-0.01238,0,0.8162,-0.01411,3.967,2.703,0
0.813,-0.01217,0,0.8131,-0.01251,4.01,2.703,0
0.8102,-0.01197,0,0.8103,-0.01104,4.049,2.703,0
0.8082,-0.01183,0,0.8083,-0.009968,4.078,2.703,0
0.8073,-0.01176,0,0.8074,-0.009474,4.091,2.703,0
0.8037,-0.01226,0,0.8038,-0.01714,3.886,2.71,0
0.8027,-0.0122,0,0.8028,-0.01666,3.899,2.71,0
0.8006,-0.01206,0,0.8007,-0.0156,3.928,2.71,0
0.7978,-0.01188,0,0.7979,-0.01414,3.967,2.71,0
0.7947,-0.01167,0,0.7948,-0.01254,4.01,2.71,0
0.792,-0.01148,0,0.7921,-0.01107,4.049,2.71,0
0.79,-0.01134,0,0.7901,-0.009999,4.078,2.71,0
0.7891,-0.01127,0,0.7891,-0.009506,4.091,2.71,0
0.7784,-0.01156,0,0.7785,-0.01718,3.886,2.72,0
0.7775,-0.0115,0,0.7775,-0.0167,3.899,2.72,0
0.7754,-0.01137,0,0.7755,-0.01563,3.928,2.72,0
0.7726,-0.0112,0,0.7727,-0.01418,3.967,2.72,0
0.7696,-0.011,0,0.7697,-0.01258,4.01,2.72,0
0.7669,-0.01082,0,0.767,-0.01112,4.049,2.72,0
0.7649,-0.01068,0,0.765,-0.01004,4.078,2.72,0
0.764,-0.01062,0,0.7641,-0.009548,4.091,2.72,0
0.7505,-0.01081,0,0.7506,-0.01722,3.886,2.73,0
0.7496,-0.01075,0,0.7497,-0.01674,3.899,2.73,0
0.7476,-0.01063,0,0.7477,-0.01567,3.928,2.73,0
0.7449,-0.01046,0,0.7449,-0.01422,3.967,2.73,0
0.7419,-0.01028,0,0.742,-0.01262,4.01,2.73,0
0.7393,-0.0101,0,0.7393,-0.01116,4.049,2.73,0
0.7373,-0.009973,0,0.7374,-0.01008,4.078,2.73,0
0.7365,-0.009913,0,0.7365,-0.009592,4.091,2.73,0
0.7249,-0.01014,0,0.725,-0.01726,3.886,2.74,0
0.724,-0.01008,0,0.724,-0.01677,3.899,2.74,0
0.722,-0.009969,0,0.7221,-0.01571,3.928,2.74,0
0.7193,-0.009809,0,0.7194,-0.01426,3.967,2.74,0
0.7164,-0.009631,0,0.7165,-0.01266,4.01,2.74,0
0.7138,-0.009465,0,0.7139,-0.0112,4.049,2.74,0
0.712,-0.009342,0,0.712,-0.01012,4.078,2.74,0
0.7111,-0.009285,0,0.7112,-0.009631,4.091,2.74,0
0.706,-0.009654,0,0.7061,-0.01728,3.886,2.747,0
0.7051,-0.009603,0,0.7052,-0.0168,3.899,2.747,0
0.7032,-0.009492,0,0.7032,-0.01574,3.928,2.747,0
0.7005,-0.009338,0,0.7006,-0.01428,3.967,2.747,0
0.6977,-0.009167,0,0.6978,-0.01269,4.01,2.747,0
0.6951,-0.009007,0,0.6952,-0.01122,4.049,2.747,0
0.6933,-0.008889,0,0.6934,-0.01015,4.078,2.747,0
0.6925,-0.008834,0,0.6925,-0.009659,4.091,2.747,0
0.6973,-0.009435,0,0.6974,-0.01729,3.886,2.75,0
0.6964,-0.009385,0,0.6965,-0.01681,3.899,2.75,0
0.6945,-0.009276,0,0.6946,-0.01575,3.928,2.75,0
0.6919,-0.009125,0,0.692,-0.0143,3.967,2.75,0
0.6891,-0.008957,0,0.6891,-0.0127,4.01,2.75,0
0.6866,-0.0088,0,0.6866,-0.01124,4.049,2.75,0
0.6847,-0.008684,0,0.6848,-0.01016,4.078,2.75,0
0.6839,-0.00863,0,0.6839,-0.009671,4.091,2.75,0
0.8156,-0.01198,0,0.8157,-0.00946,4.091,2.7,0
0.8147,-0.01191,0,0.8148,-0.008966,4.104,2.7,0
0.8127,-0.01176,0,0.8128,-0.007887,4.133,2.7,0
0.81,-0.01155,0,0.8101,-0.006412,4.172,2.7,0
0.8071,-0.01131,0,0.8071,-0.004795,4.215,2.7,0
0.8044,-0.01109,0,0.8045,-0.003316,4.254,2.7,0
0.8026,-0.01093,0,0.8026,-0.002233,4.282,2.7,0
0.8017,-0.01085,0,0.8018,-0.001737,4.295,2.7,0
0.8073,-0.01176,0,0.8074,-0.009474,4.091,2.703,0
0.8064,-0.01169,0,0.8064,-0.008981,4.104,2.703,0
0.8044,-0.01154,0,0.8045,-0.007902,4.133,2.703,0
0.8017,-0.01133,0,0.8018,-0.006427,4.172,2.703,0
0.7988,-0.0111,0,0.7989,-0.00481,4.215,2.703,0
0.7962,-0.01088,0,0.7963,-0.003332,4.254,2.703,0
0.7943,-0.01072,0,0.7944,-0.002249,4.282,2.703,0
0.7935,-0.01064,0,0.7935,-0.001753,4.295,2.703,0
0.7891,-0.01127,0,0.7891,-0.009506,4.091,2.71,0
0.7882,-0.01121,0,0.7882,-0.009012,4.104,2.71,0
0.7862,-0.01106,0,0.7863,-0.007934,4.133,2.71,0
0.7836,-0.01086,0,0.7836,-0.00646,4.172,2.71,0
0.7807,-0.01063,0,0.7808,-0.004844,4.215,2.71,0
0.7781,-0.01042,0,0.7782,-0.003366,4.254,2.71,0
0.7763,-0.01026,0,0.7763,-0.002284,4.282,2.71,0
0.7754,-0.01019,0,0.7755,-0.001788,4.295,2.71,0
0.764,-0.01062,0,0.7641,-0.009548,4.091,2.72,0
0.7632,-0.01055,0,0.7632,-0.009054,4.104,2.72,0
0.7612,-0.01041,0,0.7613,-0.007977,4.133,2.72,0
0.7586,-0.01022,0,0.7587,-0.006503,4.172,2.72,0
0.7558,-0.01,0,0.7559,-0.004888,4.215,2.72,0
0.7533,-0.009803,0,0.7534,-0.003411,4.254,2.72,0
0.7515,-0.009654,0,0.7516,-0.00233,4.282,2.72,0
0.7507,-0.009585,0,0.7507,-0.001834,4.295,2.72,0
0.7365,-0.009913,0,0.7365,-0.009592,4.091,2.73,0
0.7356,-0.009853,0,0.7357,-0.009099,4.104,2.73,0
0.7337,-0.009721,0,0.7338,-0.008022,4.133,2.73,0
0.7312,-0.009537,0,0.7312,-0.006549,4.172,2.73,0
0.7284,-0.009332,0,0.7285,-0.004935,4.215,2.73,0
0.726,-0.009142,0,0.726,-0.003459,4.254,2.73,0
0.7242,-0.009001,0,0.7243,-0.002378,4.282,2.73,0
0.7234,-0.008936,0,0.7235,-0.001882,4.295,2.73,0
0.7111,-0.009285,0,0.7112,-0.009631,4.091,2.74,0
0.7103,-0.009228,0,0.7103,-0.009138,4.104,2.74,0
0.7084,-0.009102,0,0.7085,-0.008062,4.133,2.74,0
0.7059,-0.008927,0,0.706,-0.00659,4.172,2.74,0
0.7033,-0.008733,0,0.7033,-0.004976,4.215,2.74,0
0.7009,-0.008553,0,0.7009,-0.003501,4.254,2.74,0
0.6991,-0.008419,0,0.6992,-0.00242,4.282,2.74,0
0.6983,-0.008357,0,0.6984,-0.001925,4.295,2.74,0
0.6925,-0.008834,0,0.6925,-0.009659,4.091,2.747,0
0.6916,-0.008779,0,0.6917,-0.009166,4.104,2.747,0
0.6898,-0.008658,0,0.6899,-0.00809,4.133,2.747,0
0.6874,-0.00849,0,0.6874,-0.006618,4.172,2.747,0
0.6847,-0.008304,0,0.6848,-0.005005,4.215,2.747,0
0.6824,-0.00813,0,0.6824,-0.00353,4.254,2.747,0
0.6807,-0.008002,0,0.6807,-0.00245,4.282,2.747,0
0.6799,-0.007942,0,0.68,-0.001955,4.295,2.747,0
0.6839,-0.00863,0,0.6839,-0.009671,4.091,2.75,0
0.6831,-0.008576,0,0.6831,-0.009179,4.104,2.75,0
0.6813,-0.008457,0,0.6813,-0.008103,4.133,2.75,0
0.6788,-0.008293,0,0.6789,-0.006631,4.172,2.75,0
0.6762,-0.008109,0,0.6763,-0.005019,4.215,2.75,0
0.6739,-0.007939,0,0.6739,-0.003544,4.254,2.75,0
0.6722,-0.007813,0,0.6723,-0.002463,4.282,2.75,0
0.6715,-0.007755,0,0.6715,-0.001968,4.295,2.75,0
0.8017,-0.01085,0,0.8018,-0.001737,4.295,2.7,0
0.8008,-0.01078,0,0.8009,-0.001241,4.309,2.7,0
0.799,-0.01061,0,0.7991,-0.0001572,4.337,2.7,0
0.7965,-0.01038,0,0.7966,0.001322,4.376,2.7,0
0.7938,-0.01012,0,0.7939,0.00294,4.419,2.7,0
0.7914,-0.009876,0,0.7915,0.004416,4.458,2.7,0
0.7897,-0.009698,0,0.7898,0.005496,4.487,2.7,0
0.7889,-0.009615,0,0.789,0.00599,4.5,2.7,0
0.7935,-0.01064,0,0.7935,-0.001753,4.295,2.703,0
0.7926,-0.01057,0,0.7927,-0.001257,4.309,2.703,0
0.7908,-0.0104,0,0.7908,-0.0001738,4.337,2.703,0
0.7883,-0.01017,0,0.7884,0.001305,4.376,2.703,0
0.7856,-0.009919,0,0.7857,0.002922,4.419,2.703,0
0.7833,-0.009682,0,0.7833,0.004399,4.458,2.703,0
0.7815,-0.009506,0,0.7816,0.005478,4.487,2.703,0
0.7808,-0.009425,0,0.7808,0.005973,4.5,2.703,0
0.7754,-0.01019,0,0.7755,-0.001788,4.295,2.71,0
0.7746,-0.01012,0,0.7747,-0.001292,4.309,2.71,0
0.7728,-0.009959,0,0.7728,-0.0002094,4.337,2.71,0
0.7703,-0.009737,0,0.7704,0.001269,4.376,2.71,0
0.7677,-0.009491,0,0.7678,0.002886,4.419,2.71,0
0.7654,-0.009262,0,0.7654,0.004361,4.458,2.71,0
0.7637,-0.009092,0,0.7637,0.00544,4.487,2.71,0
0.7629,-0.009014,0,0.763,0.005934,4.5,2.71,0
0.7507,-0.009585,0,0.7507,-0.001834,4.295,2.72,0
0.7498,-0.009516,0,0.7499,-0.001338,4.309,2.72,0
0.7481,-0.009363,0,0.7481,-0.0002563,4.337,2.72,0
0.7457,-0.009152,0,0.7457,0.001221,4.376,2.72,0
0.7431,-0.008917,0,0.7432,0.002837,4.419,2.72,0
0.7408,-0.008699,0,0.7409,0.004312,4.458,2.72,0
0.7392,-0.008537,0,0.7392,0.005391,4.487,2.72,0
0.7384,-0.008463,0,0.7385,0.005884,4.5,2.72,0
0.7234,-0.008936,0,0.7235,-0.001882,4.295,2.73,0
0.7226,-0.00887,0,0.7226,-0.001387,4.309,2.73,0
0.7209,-0.008726,0,0.7209,-0.0003055,4.337,2.73,0
0.7185,-0.008526,0,0.7186,0.001171,4.376,2.73,0
0.716,-0.008304,0,0.7161,0.002786,4.419,2.73,0
0.7138,-0.008098,0,0.7138,0.00426,4.458,2.73,0
0.7122,-0.007945,0,0.7122,0.005339,4.487,2.73,0
0.7114,-0.007874,0,0.7115,0.005832,4.5,2.73,0
0.6983,-0.008357,0,0.6984,-0.001925,4.295,2.74,0
0.6976,-0.008295,0,0.6976,-0.00143,4.309,2.74,0
0.6959,-0.008158,0,0.6959,-0.0003486,4.337,2.74,0
0.6936,-0.007969,0,0.6936,0.001127,4.376,2.74,0
0.6912,-0.007758,0,0.6912,0.002742,4.419,2.74,0
0.689,-0.007563,0,0.689,0.004215,4.458,2.74,0
0.6874,-0.007418,0,0.6874,0.005293,4.487,2.74,0
0.6867,-0.007351,0,0.6867,0.005787,4.5,2.74,0
0.6799,-0.007942,0,0.68,-0.001955,4.295,2.747,0
0.6791,-0.007883,0,0.6792,-0.00146,4.309,2.747,0
0.6775,-0.007751,0,0.6775,-0.000379,4.337,2.747,0
0.6753,-0.00757,0,0.6753,0.001097,4.376,2.747,0
0.6729,-0.007368,0,0.6729,0.002711,4.419,2.747,0
0.6707,-0.00718,0,0.6708,0.004184,4.458,2.747,0
0.6692,-0.007041,0,0.6692,0.005261,4.487,2.747,0
0.6685,-0.006977,0,0.6685,0.005755,4.5,2.747,0
0.6715,-0.007755,0,0.6715,-0.001968,4.295,2.75,0
0.6707,-0.007696,0,0.6707,-0.001473,4.309,2.75,0
0.669,-0.007568,0,0.6691,-0.0003927,4.337,2.75,0
0.6668,-0.007389,0,0.6669,0.001083,4.376,2.75,0
0.6645,-0.007191,0,0.6645,0.002697,4.419,2.75,0
0.6624,-0.007007,0,0.6624,0.00417,4.458,2.75,0
0.6608,-0.006871,0,0.6609,0.005247,4.487,2.75,0
0.6601,-0.006808,0,0.6602,0.00574,4.5,2.75,0
0.8245,-0.01291,0,0.8246,-0.06555,2.25,2.75,0
0.8235,-0.01291,0,0.8236,-0.06532,2.263,2.75,0
0.8212,-0.01291,0,0.8213,-0.06482,2.292,2.75,0
0.8181,-0.0129,0,0.8182,-0.0641,2.331,2.75,0
0.8147,-0.01289,0,0.8148,-0.06328,2.374,2.75,0
0.8116,-0.01287,0,0.8117,-0.06249,2.413,2.75,0
0.8093,-0.01286,0,0.8094,-0.0619,2.441,2.75,0
0.8082,-0.01285,0,0.8083,-0.06162,2.455,2.75,0
0.8152,-0.01265,0,0.8153,-0.06555,2.25,2.753,0
0.8142,-0.01265,0,0.8143,-0.06532,2.263,2.753,0
0.8119,-0.01265,0,0.812,-0.06482,2.292,2.753,0
0.8088,-0.01265,0,0.8089,-0.0641,2.331,2.753,0
0.8054,-0.01263,0,0.8055,-0.06328,2.374,2.753,0
0.8023,-0.01262,0,0.8024,-0.06249,2.413,2.753,0
0.8,-0.0126,0,0.8001,-0.0619,2.441,2.753,0
0.7989,-0.01259,0,0.799,-0.06162,2.455,2.753,0
0.7947,-0.0121,0,0.7948,-0.06554,2.25,2.76,0
0.7937,-0.0121,0,0.7938,-0.06532,2.263,2.76,0
0.7914,-0.0121,0,0.7915,-0.06482,2.292,2.76,0
0.7884,-0.01209,0,0.7885,-0.0641,2.331,2.76,0
0.785,-0.01208,0,0.7851,-0.06328,2.374,2.76,0
0.7819,-0.01206,0,0.782,-0.0625,2.413,2.76,0
0.7796,-0.01204,0,0.7797,-0.0619,2.441,2.76,0
0.7785,-0.01203,0,0.7786,-0.06163,2.455,2.76,0
0.7664,-0.01136,0,0.7665,-0.06554,2.25,2.77,0
0.7654,-0.01136,0,0.7655,-0.06532,2.263,2.77,0
0.7632,-0.01135,0,0.7633,-0.06481,2.292,2.77,0
0.7601,-0.01134,0,0.7602,-0.0641,2.331,2.77,0
0.7568,-0.01132,0,0.7568,-0.06328,2.374,2.77,0
0.7537,-0.0113,0,0.7538,-0.0625,2.413,2.77,0
0.7514,-0.01128,0,0.7515,-0.06191,2.441,2.77,0
0.7504,-0.01127,0,0.7505,-0.06163,2.455,2.77,0
0.735,-0.01055,0,0.7351,-0.06554,2.25,2.78,0
0.734,-0.01055,0,0.7341,-0.06532,2.263,2.78,0
0.7318,-0.01054,0,0.7319,-0.06482,2.292,2.78,0
0.7288,-0.01052,0,0.7289,-0.0641,2.331,2.78,0
0.7255,-0.0105,0,0.7256,-0.06329,2.374,2.78,0
0.7225,-0.01048,0,0.7225,-0.06251,2.413,2.78,0
0.7202,-0.01046,0,0.7203,-0.06191,2.441,2.78,0
0.7192,-0.01045,0,0.7193,-0.06164,2.455,2.78,0
0.706,-0.009819,0,0.706,-0.06554,2.25,2.79,0
0.705,-0.009815,0,0.705,-0.06532,2.263,2.79,0
0.7028,-0.009806,0,0.7029,-0.06482,2.292,2.79,0
0.6998,-0.009789,0,0.6999,-0.06411,2.331,2.79,0
